"Title","kernbench"
"Value","Series Label","Build Number","Build Date","URL"
"2820","RunTimeSpeed","94","1518514920861",""
"2819","RunTimeSpeed","94","1518514920861",""
"2816","RunTimeSpeed","94","1518514920861",""
"2943","RunTimeSpeed","94","1518514920861",""
"2779","RunTimeSpeed","94","1518514920861",""
"2800","RunTimeSpeed","94","1518514920861",""
"2789","RunTimeSpeed","94","1518514920861",""
"2719","RunTimeSpeed","94","1518514920861",""
"2729","RunTimeSpeed","94","1518514920861",""
"2710","RunTimeSpeed","94","1518514920861",""
"2685","RunTimeSpeed","94","1518514920861",""
"2717","RunTimeSpeed","94","1518514920861",""
"2694","RunTimeSpeed","94","1518514920861",""
"2724","RunTimeSpeed","94","1518514920861",""
"2711","RunTimeSpeed","94","1518514920861",""
"2718","RunTimeSpeed","94","1518514920861",""
"2716","RunTimeSpeed","94","1518514920861",""
"2710","RunTimeSpeed","94","1518514920861",""
"2720","RunTimeSpeed","94","1518514920861",""
"2679","RunTimeSpeed","94","1518514920861",""
"2718","RunTimeSpeed","94","1518514920861",""
"2747","RunTimeSpeed","94","1518514920861",""
"2710","RunTimeSpeed","94","1518514920861",""
"2728","RunTimeSpeed","94","1518514920861",""
"2722","RunTimeSpeed","94","1518514920861",""
"2717","RunTimeSpeed","94","1518514920861",""
"2739","RunTimeSpeed","94","1518514920861",""
"2716","RunTimeSpeed","94","1518514920861",""
"2743","RunTimeSpeed","94","1518514920861",""
"2692","RunTimeSpeed","94","1518514920861",""
"2690","RunTimeSpeed","94","1518514920861",""
"2716","RunTimeSpeed","94","1518514920861",""
"2734","RunTimeSpeed","94","1518514920861",""
"2705","RunTimeSpeed","94","1518514920861",""
"2732","RunTimeSpeed","94","1518514920861",""
"2709","RunTimeSpeed","94","1518514920861",""
"2706","RunTimeSpeed","94","1518514920861",""
"2717","RunTimeSpeed","94","1518514920861",""
"2708","RunTimeSpeed","94","1518514920861",""
"2707","RunTimeSpeed","94","1518514920861",""
"2724","RunTimeSpeed","94","1518514920861",""
"2725","RunTimeSpeed","94","1518514920861",""
"2709","RunTimeSpeed","94","1518514920861",""
"2744","RunTimeSpeed","94","1518514920861",""
"2686","RunTimeSpeed","94","1518514920861",""
"2728","RunTimeSpeed","94","1518514920861",""
"2662","RunTimeSpeed","94","1518514920861",""
"2714","RunTimeSpeed","94","1518514920861",""
"2727","RunTimeSpeed","94","1518514920861",""
"2736","RunTimeSpeed","94","1518514920861",""
"2708","RunTimeSpeed","94","1518514920861",""
"2684","RunTimeSpeed","94","1518514920861",""
"2686","RunTimeSpeed","94","1518514920861",""
"2683","RunTimeSpeed","94","1518514920861",""
"2698","RunTimeSpeed","94","1518514920861",""
"2714","RunTimeSpeed","94","1518514920861",""
"2730","RunTimeSpeed","94","1518514920861",""
"2732","RunTimeSpeed","94","1518514920861",""
"2751","RunTimeSpeed","94","1518514920861",""
"2727","RunTimeSpeed","94","1518514920861",""
"2709","RunTimeSpeed","94","1518514920861",""
"2711","RunTimeSpeed","94","1518514920861",""
"2733","RunTimeSpeed","94","1518514920861",""
"2735","RunTimeSpeed","94","1518514920861",""
"2726","RunTimeSpeed","94","1518514920861",""
"2698","RunTimeSpeed","94","1518514920861",""
"2684","RunTimeSpeed","94","1518514920861",""
"2680","RunTimeSpeed","94","1518514920861",""
"2719","RunTimeSpeed","94","1518514920861",""
"2699","RunTimeSpeed","94","1518514920861",""
"2670","RunTimeSpeed","94","1518514920861",""
"2734","RunTimeSpeed","94","1518514920861",""
"2707","RunTimeSpeed","94","1518514920861",""
"2733","RunTimeSpeed","94","1518514920861",""
"2700","RunTimeSpeed","94","1518514920861",""
"2733","RunTimeSpeed","94","1518514920861",""
"2697","RunTimeSpeed","94","1518514920861",""
"2705","RunTimeSpeed","94","1518514920861",""
"2723","RunTimeSpeed","94","1518514920861",""
"2702","RunTimeSpeed","94","1518514920861",""
"2737","RunTimeSpeed","94","1518514920861",""
"2728","RunTimeSpeed","94","1518514920861",""
"2706","RunTimeSpeed","94","1518514920861",""
"2719","RunTimeSpeed","94","1518514920861",""
"2708","RunTimeSpeed","94","1518514920861",""
"2734","RunTimeSpeed","94","1518514920861",""
"2685","RunTimeSpeed","94","1518514920861",""
"2717","RunTimeSpeed","95","1518515520863",""
"2746","RunTimeSpeed","95","1518515520863",""
"2758","RunTimeSpeed","95","1518515520863",""
"2736","RunTimeSpeed","95","1518515520863",""
"2783","RunTimeSpeed","95","1518515520863",""
"2766","RunTimeSpeed","95","1518515520863",""
"2756","RunTimeSpeed","95","1518515520863",""
"2770","RunTimeSpeed","95","1518515520863",""
"2751","RunTimeSpeed","95","1518515520863",""
"2740","RunTimeSpeed","95","1518515520863",""
"2740","RunTimeSpeed","95","1518515520863",""
"2717","RunTimeSpeed","95","1518515520863",""
"2852","RunTimeSpeed","95","1518515520863",""
"2741","RunTimeSpeed","95","1518515520863",""
"2772","RunTimeSpeed","95","1518515520863",""
"2798","RunTimeSpeed","95","1518515520863",""
"2769","RunTimeSpeed","95","1518515520863",""
"2876","RunTimeSpeed","95","1518515520863",""
"2894","RunTimeSpeed","95","1518515520863",""
"2912","RunTimeSpeed","95","1518515520863",""
"2891","RunTimeSpeed","95","1518515520863",""
"2820","RunTimeSpeed","95","1518515520863",""
"2819","RunTimeSpeed","95","1518515520863",""
"2816","RunTimeSpeed","95","1518515520863",""
"2943","RunTimeSpeed","95","1518515520863",""
"2779","RunTimeSpeed","95","1518515520863",""
"2800","RunTimeSpeed","95","1518515520863",""
"2789","RunTimeSpeed","95","1518515520863",""
"2719","RunTimeSpeed","95","1518515520863",""
"2729","RunTimeSpeed","95","1518515520863",""
"2710","RunTimeSpeed","95","1518515520863",""
"2685","RunTimeSpeed","95","1518515520863",""
"2717","RunTimeSpeed","95","1518515520863",""
"2694","RunTimeSpeed","95","1518515520863",""
"2724","RunTimeSpeed","95","1518515520863",""
"2711","RunTimeSpeed","95","1518515520863",""
"2718","RunTimeSpeed","95","1518515520863",""
"2716","RunTimeSpeed","95","1518515520863",""
"2710","RunTimeSpeed","95","1518515520863",""
"2720","RunTimeSpeed","95","1518515520863",""
"2679","RunTimeSpeed","95","1518515520863",""
"2718","RunTimeSpeed","95","1518515520863",""
"2747","RunTimeSpeed","95","1518515520863",""
"2710","RunTimeSpeed","95","1518515520863",""
"2728","RunTimeSpeed","95","1518515520863",""
"2722","RunTimeSpeed","95","1518515520863",""
"2717","RunTimeSpeed","95","1518515520863",""
"2739","RunTimeSpeed","95","1518515520863",""
"2716","RunTimeSpeed","95","1518515520863",""
"2743","RunTimeSpeed","95","1518515520863",""
"2692","RunTimeSpeed","95","1518515520863",""
"2690","RunTimeSpeed","95","1518515520863",""
"2716","RunTimeSpeed","95","1518515520863",""
"2734","RunTimeSpeed","95","1518515520863",""
"2705","RunTimeSpeed","95","1518515520863",""
"2732","RunTimeSpeed","95","1518515520863",""
"2709","RunTimeSpeed","95","1518515520863",""
"2706","RunTimeSpeed","95","1518515520863",""
"2717","RunTimeSpeed","95","1518515520863",""
"2708","RunTimeSpeed","95","1518515520863",""
"2707","RunTimeSpeed","95","1518515520863",""
"2724","RunTimeSpeed","95","1518515520863",""
"2725","RunTimeSpeed","95","1518515520863",""
"2709","RunTimeSpeed","95","1518515520863",""
"2744","RunTimeSpeed","95","1518515520863",""
"2686","RunTimeSpeed","95","1518515520863",""
"2728","RunTimeSpeed","95","1518515520863",""
"2662","RunTimeSpeed","95","1518515520863",""
"2714","RunTimeSpeed","95","1518515520863",""
"2727","RunTimeSpeed","95","1518515520863",""
"2736","RunTimeSpeed","95","1518515520863",""
"2708","RunTimeSpeed","95","1518515520863",""
"2684","RunTimeSpeed","95","1518515520863",""
"2686","RunTimeSpeed","95","1518515520863",""
"2683","RunTimeSpeed","95","1518515520863",""
"2698","RunTimeSpeed","95","1518515520863",""
"2714","RunTimeSpeed","95","1518515520863",""
"2730","RunTimeSpeed","95","1518515520863",""
"2732","RunTimeSpeed","95","1518515520863",""
"2751","RunTimeSpeed","95","1518515520863",""
"2727","RunTimeSpeed","95","1518515520863",""
"2709","RunTimeSpeed","95","1518515520863",""
"2711","RunTimeSpeed","95","1518515520863",""
"2733","RunTimeSpeed","95","1518515520863",""
"2735","RunTimeSpeed","95","1518515520863",""
"2726","RunTimeSpeed","95","1518515520863",""
"2698","RunTimeSpeed","95","1518515520863",""
"2684","RunTimeSpeed","95","1518515520863",""
"2680","RunTimeSpeed","95","1518515520863",""
"2719","RunTimeSpeed","95","1518515520863",""
"2699","RunTimeSpeed","95","1518515520863",""
"2670","RunTimeSpeed","95","1518515520863",""
"2734","RunTimeSpeed","95","1518515520863",""
"2707","RunTimeSpeed","95","1518515520863",""
"2733","RunTimeSpeed","95","1518515520863",""
"2700","RunTimeSpeed","95","1518515520863",""
"2733","RunTimeSpeed","95","1518515520863",""
"2697","RunTimeSpeed","95","1518515520863",""
"2705","RunTimeSpeed","95","1518515520863",""
"2723","RunTimeSpeed","95","1518515520863",""
"2702","RunTimeSpeed","95","1518515520863",""
"2737","RunTimeSpeed","95","1518515520863",""
"2728","RunTimeSpeed","95","1518515520863",""
"2706","RunTimeSpeed","95","1518515520863",""
"2719","RunTimeSpeed","95","1518515520863",""
"2708","RunTimeSpeed","95","1518515520863",""
"2734","RunTimeSpeed","95","1518515520863",""
"2685","RunTimeSpeed","95","1518515520863",""
"2738","RunTimeSpeed","95","1518515520863",""
"2717","RunTimeSpeed","96","1518516120861",""
"2746","RunTimeSpeed","96","1518516120861",""
"2758","RunTimeSpeed","96","1518516120861",""
"2736","RunTimeSpeed","96","1518516120861",""
"2783","RunTimeSpeed","96","1518516120861",""
"2766","RunTimeSpeed","96","1518516120861",""
"2756","RunTimeSpeed","96","1518516120861",""
"2770","RunTimeSpeed","96","1518516120861",""
"2751","RunTimeSpeed","96","1518516120861",""
"2740","RunTimeSpeed","96","1518516120861",""
"2740","RunTimeSpeed","96","1518516120861",""
"2717","RunTimeSpeed","96","1518516120861",""
"2852","RunTimeSpeed","96","1518516120861",""
"2741","RunTimeSpeed","96","1518516120861",""
"2772","RunTimeSpeed","96","1518516120861",""
"2798","RunTimeSpeed","96","1518516120861",""
"2769","RunTimeSpeed","96","1518516120861",""
"2876","RunTimeSpeed","96","1518516120861",""
"2894","RunTimeSpeed","96","1518516120861",""
"2912","RunTimeSpeed","96","1518516120861",""
"2891","RunTimeSpeed","96","1518516120861",""
"2820","RunTimeSpeed","96","1518516120861",""
"2819","RunTimeSpeed","96","1518516120861",""
"2816","RunTimeSpeed","96","1518516120861",""
"2943","RunTimeSpeed","96","1518516120861",""
"2779","RunTimeSpeed","96","1518516120861",""
"2800","RunTimeSpeed","96","1518516120861",""
"2789","RunTimeSpeed","96","1518516120861",""
"2719","RunTimeSpeed","96","1518516120861",""
"2729","RunTimeSpeed","96","1518516120861",""
"2710","RunTimeSpeed","96","1518516120861",""
"2685","RunTimeSpeed","96","1518516120861",""
"2717","RunTimeSpeed","96","1518516120861",""
"2694","RunTimeSpeed","96","1518516120861",""
"2724","RunTimeSpeed","96","1518516120861",""
"2711","RunTimeSpeed","96","1518516120861",""
"2718","RunTimeSpeed","96","1518516120861",""
"2716","RunTimeSpeed","96","1518516120861",""
"2710","RunTimeSpeed","96","1518516120861",""
"2720","RunTimeSpeed","96","1518516120861",""
"2679","RunTimeSpeed","96","1518516120861",""
"2718","RunTimeSpeed","96","1518516120861",""
"2747","RunTimeSpeed","96","1518516120861",""
"2710","RunTimeSpeed","96","1518516120861",""
"2728","RunTimeSpeed","96","1518516120861",""
"2722","RunTimeSpeed","96","1518516120861",""
"2717","RunTimeSpeed","96","1518516120861",""
"2739","RunTimeSpeed","96","1518516120861",""
"2716","RunTimeSpeed","96","1518516120861",""
"2743","RunTimeSpeed","96","1518516120861",""
"2692","RunTimeSpeed","96","1518516120861",""
"2690","RunTimeSpeed","96","1518516120861",""
"2716","RunTimeSpeed","96","1518516120861",""
"2734","RunTimeSpeed","96","1518516120861",""
"2705","RunTimeSpeed","96","1518516120861",""
"2732","RunTimeSpeed","96","1518516120861",""
"2709","RunTimeSpeed","96","1518516120861",""
"2706","RunTimeSpeed","96","1518516120861",""
"2717","RunTimeSpeed","96","1518516120861",""
"2708","RunTimeSpeed","96","1518516120861",""
"2707","RunTimeSpeed","96","1518516120861",""
"2724","RunTimeSpeed","96","1518516120861",""
"2725","RunTimeSpeed","96","1518516120861",""
"2709","RunTimeSpeed","96","1518516120861",""
"2744","RunTimeSpeed","96","1518516120861",""
"2686","RunTimeSpeed","96","1518516120861",""
"2728","RunTimeSpeed","96","1518516120861",""
"2662","RunTimeSpeed","96","1518516120861",""
"2714","RunTimeSpeed","96","1518516120861",""
"2727","RunTimeSpeed","96","1518516120861",""
"2736","RunTimeSpeed","96","1518516120861",""
"2708","RunTimeSpeed","96","1518516120861",""
"2684","RunTimeSpeed","96","1518516120861",""
"2686","RunTimeSpeed","96","1518516120861",""
"2683","RunTimeSpeed","96","1518516120861",""
"2698","RunTimeSpeed","96","1518516120861",""
"2714","RunTimeSpeed","96","1518516120861",""
"2730","RunTimeSpeed","96","1518516120861",""
"2732","RunTimeSpeed","96","1518516120861",""
"2751","RunTimeSpeed","96","1518516120861",""
"2727","RunTimeSpeed","96","1518516120861",""
"2709","RunTimeSpeed","96","1518516120861",""
"2711","RunTimeSpeed","96","1518516120861",""
"2733","RunTimeSpeed","96","1518516120861",""
"2735","RunTimeSpeed","96","1518516120861",""
"2726","RunTimeSpeed","96","1518516120861",""
"2698","RunTimeSpeed","96","1518516120861",""
"2684","RunTimeSpeed","96","1518516120861",""
"2680","RunTimeSpeed","96","1518516120861",""
"2719","RunTimeSpeed","96","1518516120861",""
"2699","RunTimeSpeed","96","1518516120861",""
"2670","RunTimeSpeed","96","1518516120861",""
"2734","RunTimeSpeed","96","1518516120861",""
"2707","RunTimeSpeed","96","1518516120861",""
"2733","RunTimeSpeed","96","1518516120861",""
"2700","RunTimeSpeed","96","1518516120861",""
"2733","RunTimeSpeed","96","1518516120861",""
"2697","RunTimeSpeed","96","1518516120861",""
"2705","RunTimeSpeed","96","1518516120861",""
"2723","RunTimeSpeed","96","1518516120861",""
"2702","RunTimeSpeed","96","1518516120861",""
"2737","RunTimeSpeed","96","1518516120861",""
"2728","RunTimeSpeed","96","1518516120861",""
"2706","RunTimeSpeed","96","1518516120861",""
"2719","RunTimeSpeed","96","1518516120861",""
"2708","RunTimeSpeed","96","1518516120861",""
"2734","RunTimeSpeed","96","1518516120861",""
"2685","RunTimeSpeed","96","1518516120861",""
"2738","RunTimeSpeed","96","1518516120861",""
"2733","RunTimeSpeed","96","1518516120861",""
"2717","RunTimeSpeed","97","1518516720864",""
"2746","RunTimeSpeed","97","1518516720864",""
"2758","RunTimeSpeed","97","1518516720864",""
"2736","RunTimeSpeed","97","1518516720864",""
"2783","RunTimeSpeed","97","1518516720864",""
"2766","RunTimeSpeed","97","1518516720864",""
"2756","RunTimeSpeed","97","1518516720864",""
"2770","RunTimeSpeed","97","1518516720864",""
"2751","RunTimeSpeed","97","1518516720864",""
"2740","RunTimeSpeed","97","1518516720864",""
"2740","RunTimeSpeed","97","1518516720864",""
"2717","RunTimeSpeed","97","1518516720864",""
"2852","RunTimeSpeed","97","1518516720864",""
"2741","RunTimeSpeed","97","1518516720864",""
"2772","RunTimeSpeed","97","1518516720864",""
"2798","RunTimeSpeed","97","1518516720864",""
"2769","RunTimeSpeed","97","1518516720864",""
"2876","RunTimeSpeed","97","1518516720864",""
"2894","RunTimeSpeed","97","1518516720864",""
"2912","RunTimeSpeed","97","1518516720864",""
"2891","RunTimeSpeed","97","1518516720864",""
"2820","RunTimeSpeed","97","1518516720864",""
"2819","RunTimeSpeed","97","1518516720864",""
"2816","RunTimeSpeed","97","1518516720864",""
"2943","RunTimeSpeed","97","1518516720864",""
"2779","RunTimeSpeed","97","1518516720864",""
"2800","RunTimeSpeed","97","1518516720864",""
"2789","RunTimeSpeed","97","1518516720864",""
"2719","RunTimeSpeed","97","1518516720864",""
"2729","RunTimeSpeed","97","1518516720864",""
"2710","RunTimeSpeed","97","1518516720864",""
"2685","RunTimeSpeed","97","1518516720864",""
"2717","RunTimeSpeed","97","1518516720864",""
"2694","RunTimeSpeed","97","1518516720864",""
"2724","RunTimeSpeed","97","1518516720864",""
"2711","RunTimeSpeed","97","1518516720864",""
"2718","RunTimeSpeed","97","1518516720864",""
"2716","RunTimeSpeed","97","1518516720864",""
"2710","RunTimeSpeed","97","1518516720864",""
"2720","RunTimeSpeed","97","1518516720864",""
"2679","RunTimeSpeed","97","1518516720864",""
"2718","RunTimeSpeed","97","1518516720864",""
"2747","RunTimeSpeed","97","1518516720864",""
"2710","RunTimeSpeed","97","1518516720864",""
"2728","RunTimeSpeed","97","1518516720864",""
"2722","RunTimeSpeed","97","1518516720864",""
"2717","RunTimeSpeed","97","1518516720864",""
"2739","RunTimeSpeed","97","1518516720864",""
"2716","RunTimeSpeed","97","1518516720864",""
"2743","RunTimeSpeed","97","1518516720864",""
"2692","RunTimeSpeed","97","1518516720864",""
"2690","RunTimeSpeed","97","1518516720864",""
"2716","RunTimeSpeed","97","1518516720864",""
"2734","RunTimeSpeed","97","1518516720864",""
"2705","RunTimeSpeed","97","1518516720864",""
"2732","RunTimeSpeed","97","1518516720864",""
"2709","RunTimeSpeed","97","1518516720864",""
"2706","RunTimeSpeed","97","1518516720864",""
"2717","RunTimeSpeed","97","1518516720864",""
"2708","RunTimeSpeed","97","1518516720864",""
"2707","RunTimeSpeed","97","1518516720864",""
"2724","RunTimeSpeed","97","1518516720864",""
"2725","RunTimeSpeed","97","1518516720864",""
"2709","RunTimeSpeed","97","1518516720864",""
"2744","RunTimeSpeed","97","1518516720864",""
"2686","RunTimeSpeed","97","1518516720864",""
"2728","RunTimeSpeed","97","1518516720864",""
"2662","RunTimeSpeed","97","1518516720864",""
"2714","RunTimeSpeed","97","1518516720864",""
"2727","RunTimeSpeed","97","1518516720864",""
"2736","RunTimeSpeed","97","1518516720864",""
"2708","RunTimeSpeed","97","1518516720864",""
"2684","RunTimeSpeed","97","1518516720864",""
"2686","RunTimeSpeed","97","1518516720864",""
"2683","RunTimeSpeed","97","1518516720864",""
"2698","RunTimeSpeed","97","1518516720864",""
"2714","RunTimeSpeed","97","1518516720864",""
"2730","RunTimeSpeed","97","1518516720864",""
"2732","RunTimeSpeed","97","1518516720864",""
"2751","RunTimeSpeed","97","1518516720864",""
"2727","RunTimeSpeed","97","1518516720864",""
"2709","RunTimeSpeed","97","1518516720864",""
"2711","RunTimeSpeed","97","1518516720864",""
"2733","RunTimeSpeed","97","1518516720864",""
"2735","RunTimeSpeed","97","1518516720864",""
"2726","RunTimeSpeed","97","1518516720864",""
"2698","RunTimeSpeed","97","1518516720864",""
"2684","RunTimeSpeed","97","1518516720864",""
"2680","RunTimeSpeed","97","1518516720864",""
"2719","RunTimeSpeed","97","1518516720864",""
"2699","RunTimeSpeed","97","1518516720864",""
"2670","RunTimeSpeed","97","1518516720864",""
"2734","RunTimeSpeed","97","1518516720864",""
"2707","RunTimeSpeed","97","1518516720864",""
"2733","RunTimeSpeed","97","1518516720864",""
"2700","RunTimeSpeed","97","1518516720864",""
"2733","RunTimeSpeed","97","1518516720864",""
"2697","RunTimeSpeed","97","1518516720864",""
"2705","RunTimeSpeed","97","1518516720864",""
"2723","RunTimeSpeed","97","1518516720864",""
"2702","RunTimeSpeed","97","1518516720864",""
"2737","RunTimeSpeed","97","1518516720864",""
"2728","RunTimeSpeed","97","1518516720864",""
"2706","RunTimeSpeed","97","1518516720864",""
"2719","RunTimeSpeed","97","1518516720864",""
"2708","RunTimeSpeed","97","1518516720864",""
"2734","RunTimeSpeed","97","1518516720864",""
"2685","RunTimeSpeed","97","1518516720864",""
"2738","RunTimeSpeed","97","1518516720864",""
"2733","RunTimeSpeed","97","1518516720864",""
"2712","RunTimeSpeed","97","1518516720864",""
"2717","RunTimeSpeed","98","1518517320860",""
"2746","RunTimeSpeed","98","1518517320860",""
"2758","RunTimeSpeed","98","1518517320860",""
"2736","RunTimeSpeed","98","1518517320860",""
"2783","RunTimeSpeed","98","1518517320860",""
"2766","RunTimeSpeed","98","1518517320860",""
"2756","RunTimeSpeed","98","1518517320860",""
"2770","RunTimeSpeed","98","1518517320860",""
"2751","RunTimeSpeed","98","1518517320860",""
"2740","RunTimeSpeed","98","1518517320860",""
"2740","RunTimeSpeed","98","1518517320860",""
"2717","RunTimeSpeed","98","1518517320860",""
"2852","RunTimeSpeed","98","1518517320860",""
"2741","RunTimeSpeed","98","1518517320860",""
"2772","RunTimeSpeed","98","1518517320860",""
"2798","RunTimeSpeed","98","1518517320860",""
"2769","RunTimeSpeed","98","1518517320860",""
"2876","RunTimeSpeed","98","1518517320860",""
"2894","RunTimeSpeed","98","1518517320860",""
"2912","RunTimeSpeed","98","1518517320860",""
"2891","RunTimeSpeed","98","1518517320860",""
"2820","RunTimeSpeed","98","1518517320860",""
"2819","RunTimeSpeed","98","1518517320860",""
"2816","RunTimeSpeed","98","1518517320860",""
"2943","RunTimeSpeed","98","1518517320860",""
"2779","RunTimeSpeed","98","1518517320860",""
"2800","RunTimeSpeed","98","1518517320860",""
"2789","RunTimeSpeed","98","1518517320860",""
"2719","RunTimeSpeed","98","1518517320860",""
"2729","RunTimeSpeed","98","1518517320860",""
"2710","RunTimeSpeed","98","1518517320860",""
"2685","RunTimeSpeed","98","1518517320860",""
"2717","RunTimeSpeed","98","1518517320860",""
"2694","RunTimeSpeed","98","1518517320860",""
"2724","RunTimeSpeed","98","1518517320860",""
"2711","RunTimeSpeed","98","1518517320860",""
"2718","RunTimeSpeed","98","1518517320860",""
"2716","RunTimeSpeed","98","1518517320860",""
"2710","RunTimeSpeed","98","1518517320860",""
"2720","RunTimeSpeed","98","1518517320860",""
"2679","RunTimeSpeed","98","1518517320860",""
"2718","RunTimeSpeed","98","1518517320860",""
"2747","RunTimeSpeed","98","1518517320860",""
"2710","RunTimeSpeed","98","1518517320860",""
"2728","RunTimeSpeed","98","1518517320860",""
"2722","RunTimeSpeed","98","1518517320860",""
"2717","RunTimeSpeed","98","1518517320860",""
"2739","RunTimeSpeed","98","1518517320860",""
"2716","RunTimeSpeed","98","1518517320860",""
"2743","RunTimeSpeed","98","1518517320860",""
"2692","RunTimeSpeed","98","1518517320860",""
"2690","RunTimeSpeed","98","1518517320860",""
"2716","RunTimeSpeed","98","1518517320860",""
"2734","RunTimeSpeed","98","1518517320860",""
"2705","RunTimeSpeed","98","1518517320860",""
"2732","RunTimeSpeed","98","1518517320860",""
"2709","RunTimeSpeed","98","1518517320860",""
"2706","RunTimeSpeed","98","1518517320860",""
"2717","RunTimeSpeed","98","1518517320860",""
"2708","RunTimeSpeed","98","1518517320860",""
"2707","RunTimeSpeed","98","1518517320860",""
"2724","RunTimeSpeed","98","1518517320860",""
"2725","RunTimeSpeed","98","1518517320860",""
"2709","RunTimeSpeed","98","1518517320860",""
"2744","RunTimeSpeed","98","1518517320860",""
"2686","RunTimeSpeed","98","1518517320860",""
"2728","RunTimeSpeed","98","1518517320860",""
"2662","RunTimeSpeed","98","1518517320860",""
"2714","RunTimeSpeed","98","1518517320860",""
"2727","RunTimeSpeed","98","1518517320860",""
"2736","RunTimeSpeed","98","1518517320860",""
"2708","RunTimeSpeed","98","1518517320860",""
"2684","RunTimeSpeed","98","1518517320860",""
"2686","RunTimeSpeed","98","1518517320860",""
"2683","RunTimeSpeed","98","1518517320860",""
"2698","RunTimeSpeed","98","1518517320860",""
"2714","RunTimeSpeed","98","1518517320860",""
"2730","RunTimeSpeed","98","1518517320860",""
"2732","RunTimeSpeed","98","1518517320860",""
"2751","RunTimeSpeed","98","1518517320860",""
"2727","RunTimeSpeed","98","1518517320860",""
"2709","RunTimeSpeed","98","1518517320860",""
"2711","RunTimeSpeed","98","1518517320860",""
"2733","RunTimeSpeed","98","1518517320860",""
"2735","RunTimeSpeed","98","1518517320860",""
"2726","RunTimeSpeed","98","1518517320860",""
"2698","RunTimeSpeed","98","1518517320860",""
"2684","RunTimeSpeed","98","1518517320860",""
"2680","RunTimeSpeed","98","1518517320860",""
"2719","RunTimeSpeed","98","1518517320860",""
"2699","RunTimeSpeed","98","1518517320860",""
"2670","RunTimeSpeed","98","1518517320860",""
"2734","RunTimeSpeed","98","1518517320860",""
"2707","RunTimeSpeed","98","1518517320860",""
"2733","RunTimeSpeed","98","1518517320860",""
"2700","RunTimeSpeed","98","1518517320860",""
"2733","RunTimeSpeed","98","1518517320860",""
"2697","RunTimeSpeed","98","1518517320860",""
"2705","RunTimeSpeed","98","1518517320860",""
"2723","RunTimeSpeed","98","1518517320860",""
"2702","RunTimeSpeed","98","1518517320860",""
"2737","RunTimeSpeed","98","1518517320860",""
"2728","RunTimeSpeed","98","1518517320860",""
"2706","RunTimeSpeed","98","1518517320860",""
"2719","RunTimeSpeed","98","1518517320860",""
"2708","RunTimeSpeed","98","1518517320860",""
"2734","RunTimeSpeed","98","1518517320860",""
"2685","RunTimeSpeed","98","1518517320860",""
"2738","RunTimeSpeed","98","1518517320860",""
"2733","RunTimeSpeed","98","1518517320860",""
"2712","RunTimeSpeed","98","1518517320860",""
"2710","RunTimeSpeed","98","1518517320860",""
"2717","RunTimeSpeed","99","1518517920865",""
"2746","RunTimeSpeed","99","1518517920865",""
"2758","RunTimeSpeed","99","1518517920865",""
"2736","RunTimeSpeed","99","1518517920865",""
"2783","RunTimeSpeed","99","1518517920865",""
"2766","RunTimeSpeed","99","1518517920865",""
"2756","RunTimeSpeed","99","1518517920865",""
"2770","RunTimeSpeed","99","1518517920865",""
"2751","RunTimeSpeed","99","1518517920865",""
"2740","RunTimeSpeed","99","1518517920865",""
"2740","RunTimeSpeed","99","1518517920865",""
"2717","RunTimeSpeed","99","1518517920865",""
"2852","RunTimeSpeed","99","1518517920865",""
"2741","RunTimeSpeed","99","1518517920865",""
"2772","RunTimeSpeed","99","1518517920865",""
"2798","RunTimeSpeed","99","1518517920865",""
"2769","RunTimeSpeed","99","1518517920865",""
"2876","RunTimeSpeed","99","1518517920865",""
"2894","RunTimeSpeed","99","1518517920865",""
"2912","RunTimeSpeed","99","1518517920865",""
"2891","RunTimeSpeed","99","1518517920865",""
"2820","RunTimeSpeed","99","1518517920865",""
"2819","RunTimeSpeed","99","1518517920865",""
"2816","RunTimeSpeed","99","1518517920865",""
"2943","RunTimeSpeed","99","1518517920865",""
"2779","RunTimeSpeed","99","1518517920865",""
"2800","RunTimeSpeed","99","1518517920865",""
"2789","RunTimeSpeed","99","1518517920865",""
"2719","RunTimeSpeed","99","1518517920865",""
"2729","RunTimeSpeed","99","1518517920865",""
"2710","RunTimeSpeed","99","1518517920865",""
"2685","RunTimeSpeed","99","1518517920865",""
"2717","RunTimeSpeed","99","1518517920865",""
"2694","RunTimeSpeed","99","1518517920865",""
"2724","RunTimeSpeed","99","1518517920865",""
"2711","RunTimeSpeed","99","1518517920865",""
"2718","RunTimeSpeed","99","1518517920865",""
"2716","RunTimeSpeed","99","1518517920865",""
"2710","RunTimeSpeed","99","1518517920865",""
"2720","RunTimeSpeed","99","1518517920865",""
"2679","RunTimeSpeed","99","1518517920865",""
"2718","RunTimeSpeed","99","1518517920865",""
"2747","RunTimeSpeed","99","1518517920865",""
"2710","RunTimeSpeed","99","1518517920865",""
"2728","RunTimeSpeed","99","1518517920865",""
"2722","RunTimeSpeed","99","1518517920865",""
"2717","RunTimeSpeed","99","1518517920865",""
"2739","RunTimeSpeed","99","1518517920865",""
"2716","RunTimeSpeed","99","1518517920865",""
"2743","RunTimeSpeed","99","1518517920865",""
"2692","RunTimeSpeed","99","1518517920865",""
"2690","RunTimeSpeed","99","1518517920865",""
